ZIP,ParentZIP,Type,State
04227,04227,E,ME
04228,04228,E,ME
04230,04274,E,ME
04231,04231,,ME
04234,04234,E,ME
04236,04236,,ME
04237,04237,,ME
04238,04238,,ME
04239,04239,,ME
04240,04240,,ME
04241,04240,E,ME
04243,04240,E,ME
04250,04250,,ME
04252,04252,,ME
04253,04253,,ME
04254,04254,,ME
04255,04255,,ME
04256,04256,,ME
04257,04257,,ME
04258,04258,,ME
04259,04259,,ME
04260,04260,,ME
04261,04261,,ME
04262,04239,E,ME
04263,04263,,ME
04265,04265,,ME
04266,04282,E,ME
04267,04267,E,ME
04268,04268,,ME
04270,04270,,ME
04271,04271,E,ME
04274,04274,,ME
04275,04275,,ME
04276,04276,,ME
04280,04280,,ME
04281,04281,,ME
04282,04282,,ME
04284,04284,,ME
04285,04285,,ME
04286,04286,E,ME
04287,04287,,ME
04288,04258,E,ME
04289,04289,,ME
04290,04290,,ME
04291,04274,E,ME
04292,04292,,ME
04294,04294,,ME
04330,04330,,ME
04332,04330,E,ME
04333,04330,B,ME
04336,04330,B,ME
04338,04330,E,ME
04341,04348,E,ME
04342,04342,,ME
04343,04343,E,ME
04344,04344,,ME
04345,04345,,ME
04346,04346,,ME
04347,04347,,ME
04348,04348,,ME
04349,04349,,ME
04350,04350,,ME
04351,04351,,ME
04352,04352,,ME
04353,04353,,ME
04354,04354,,ME
04355,04355,,ME
04357,04357,,ME
04358,04358,,ME
04359,04359,E,ME
04360,04360,,ME
04363,04363,,ME
04364,04364,,ME
04401,04401,,ME
04402,04401,E,ME
04406,04406,,ME
04408,04408,,ME
04410,04410,,ME
04411,04411,,ME
04412,04412,,ME
04413,04413,,ME
04414,04414,,ME
04415,04415,E,ME
04416,04416,,ME
04417,04417,,ME
04418,04418,,ME
04419,04419,,ME
04420,04421,B,ME
04421,04421,,ME
04422,04422,,ME
04424,04424,,ME
04426,04426,,ME
04427,04427,,ME
04428,04428,,ME
04429,04429,,ME
04430,04430,,ME
04431,04431,E,ME
04434,04434,,ME
04435,04435,,ME
04438,04438,,ME
04441,04441,,ME
04442,04442,,ME
04443,04443,,ME
04444,04444,,ME
04448,04448,,ME
04449,04449,,ME
04450,04450,,ME
04451,04451,,ME
04453,04453,,ME
04454,04454,E,ME
04455,04455,,ME
04456,04456,,ME
04457,04457,,ME
04459,04459,,ME
04460,04460,,ME
04461,04461,,ME
04462,04462,,ME
04463,04463,,ME
04464,04464,,ME
04468,04468,,ME
04469,04469,B,ME
04471,04471,,ME
04472,04472,,ME
04473,04473,,ME
04474,04474,,ME
04475,04475,,ME
04476,04476,,ME
04478,04478,,ME
04479,04479,,ME
04481,04481,,ME
04485,04485,E,ME
04487,04487,,ME
04488,04488,,ME
04489,04489,E,ME
04490,04490,,ME
04491,04491,E,ME
04492,04492,,ME
04493,04493,,ME
04495,04495,,ME
04496,04496,,ME
04497,04497,,ME
04530,04530,,ME
04535,04535,,ME
04537,04537,,ME
04538,04538,,ME
04539,04539,,ME
04541,04541,,ME
04543,04543,,ME
04544,04544,,ME
04547,04547,,ME
04548,04548,,ME
04549,04537,,ME
04551,04551,,ME
04553,04553,,ME
04554,04554,,ME
04555,04555,,ME
04556,04556,,ME
04558,04558,,ME
04562,04562,,ME
04563,04563,,ME
04564,04564,,ME
04565,04562,E,ME
04568,04568,,ME
04570,04570,E,ME
04571,04571,,ME
04572,04572,,ME
04573,04573,,ME
04574,04574,,ME
04575,04575,E,ME
04576,04576,,ME
04578,04578,,ME
04579,04579,,ME
04605,04605,,ME
04606,04606,,ME
04607,04607,,ME
04609,04609,,ME
04611,04611,E,ME
04612,04612,,ME
04613,04613,,ME
04614,04614,,ME
04616,04616,,ME
04617,04617,,ME
04619,04619,,ME
04622,04622,,ME
04623,04623,,ME
04624,04624,,ME
04625,04625,E,ME
04626,04626,,ME
04627,04627,,ME
04628,04628,,ME
04629,04629,E,ME
04630,04630,,ME
04631,04631,,ME
04634,04634,,ME
04635,04635,E,ME
04637,04637,E,ME
04640,04640,,ME
04642,04642,,ME
04643,04643,,ME
04644,04644,E,ME
04645,04645,E,ME
04646,04646,E,ME
04648,04648,,ME
04649,04649,,ME
04650,04650,,ME
04652,04652,,ME
04653,04653,,ME
04654,04654,,ME
04655,04655,,ME
04657,04657,,ME
04658,04658,,ME
04660,04660,,ME
04662,04662,E,ME
04664,04664,,ME
04666,04666,,ME
04667,04667,,ME
04668,04668,,ME
04669,04669,,ME
04671,04671,,ME
04672,04609,E,ME
04673,04673,,ME
04674,04674,,ME
04675,04675,E,ME
04676,04676,,ME
04677,04677,,ME
04679,04679,,ME
04680,04680,,ME
04681,04681,,ME
04683,04683,,ME
04684,04684,,ME
04685,04685,,ME
04686,04686,,ME
04691,04691,,ME
04693,04693,,ME
04694,04694,,ME
04730,04730,,ME
04732,04732,,ME
04733,04733,,ME
04734,04734,E,ME
04735,04735,,ME
04736,04736,,ME
04737,04441,E,ME
04738,04786,E,ME
04739,04739,,ME
04740,04740,,ME
04741,04741,E,ME
04742,04742,,ME
04743,04743,,ME
04744,04743,E,ME
04745,04745,,ME
04746,04746,,ME
04747,04747,,ME
04750,04750,,ME
04751,04750,B,ME
04756,04756,,ME
04757,04757,,ME
04758,04758,,ME
04760,04760,,ME
04761,04761,E,ME
04762,04762,,ME
04763,04763,,ME
04764,04764,,ME
04765,04765,,ME
04766,04766,,ME
04768,04768,,ME
04769,04769,,ME
04772,04772,,ME
04773,04773,,ME
04774,04774,,ME
04775,04732,E,ME
04776,04776,,ME
04777,04777,,ME
04779,04779,,ME
04780,04780,,ME
04781,04781,,ME
04783,04783,,ME
04785,04785,,ME
04786,04786,,ME
04787,04787,,ME
04841,04841,,ME
04843,04843,,ME
04847,04847,,ME
04848,04848,,ME
04849,04849,,ME
04850,04849,E,ME
04851,04851,E,ME
04852,04852,E,ME
04853,04853,,ME
04854,04854,,ME
04855,04855,E,ME
04856,04856,,ME
04858,04858,,ME
04859,04859,,ME
04860,04860,,ME
04861,04861,,ME
04862,04862,,ME
04863,04863,,ME
04864,04864,,ME
04865,04856,E,ME
04901,04901,,ME
04903,04901,E,ME
04910,04910,,ME
04911,04911,,ME
04912,04912,,ME
04915,04915,,ME
04917,04917,,ME
04918,04918,,ME
04920,04920,,ME
04921,04921,,ME
04922,04922,,ME
04923,04923,,ME
04924,04924,,ME
04925,04925,,ME
04926,04926,E,ME
04927,04927,,ME
04928,04928,,ME
04929,04929,,ME
04930,04930,,ME
04932,04932,,ME
04933,04933,E,ME
04935,04989,E,ME
04936,04936,,ME
04937,04937,,ME
04938,04938,,ME
04939,04939,,ME
04940,04940,,ME
04941,04941,,ME
04942,04942,,ME
04943,04943,,ME
04944,04944,E,ME
04945,04945,,ME
04947,04947,,ME
04949,04949,,ME
04950,04950,,ME
04951,04951,,ME
04952,04952,,ME
04953,04953,,ME
04954,04961,E,ME
04955,04955,,ME
04956,04956,,ME
04957,04957,,ME
04958,04958,,ME
04961,04961,,ME
04962,04962,E,ME
04963,04963,,ME
04964,04964,E,ME
04965,04965,,ME
04966,04966,,ME
04967,04967,,ME
04969,04969,,ME
04970,04970,,ME
04971,04971,,ME
04972,04981,E,ME
04973,04973,,ME
04974,04974,,ME
04975,04975,E,ME
04976,04976,,ME
04978,04978,,ME
04979,04979,,ME
04981,04981,,ME
04982,04982,,ME
04983,04983,,ME
04984,04984,,ME
04985,04985,,ME
04986,04986,,ME
04987,04987,,ME
04988,04988,,ME
04989,04989,,ME
04992,04992,E,ME
05001,05001,,VT
05009,05001,B,VT
05030,05089,E,VT
05031,05031,E,VT
05032,05032,,VT
05033,05033,,VT
05034,05034,,VT
05035,05035,,VT
05036,05036,,VT
05037,05037,,VT
05038,05038,,VT
05039,05039,,VT
05040,05040,,VT
05041,05041,,VT
05042,05042,,VT
05043,05043,,VT
05045,05045,,VT
05046,05046,,VT
05047,05001,E,VT
05048,05048,,VT
05049,05089,E,VT
05050,05050,E,VT
05051,05051,,VT
05052,05052,,VT
05053,05053,,VT
05054,05075,E,VT
05055,05055,,VT
05056,05056,,VT
05058,05058,,VT
05059,05059,E,VT
05060,05060,,VT
05061,05061,,VT
05062,05062,,VT
05065,05065,,VT
05067,05067,,VT
05068,05068,,VT
05069,05069,,VT
05070,05070,,VT
05071,05071,,VT
05072,05072,,VT
05073,05048,,VT
05074,05075,E,VT
05075,05075,,VT
05076,05076,,VT
05077,05077,,VT
05079,05079,,VT
05081,05081,,VT
05083,05083,,VT
05084,05084,,VT
05085,05081,E,VT
05086,05086,,VT
05088,05001,E,VT
05089,05089,,VT
05091,05091,,VT
05101,05101,,VT
05141,05141,,VT
05142,05142,,VT
05143,05143,,VT
05146,05146,,VT
05148,05148,,VT
05149,05149,,VT
05150,05150,,VT
05151,05151,,VT
05152,05152,,VT
05153,05153,,VT
05154,05154,,VT
05155,05155,,VT
05156,05156,,VT
05158,05158,,VT
05159,05158,E,VT
05161,05161,,VT
05201,05201,,VT
05250,05250,,VT
05251,05251,,VT
05252,05252,,VT
05253,05253,,VT
05254,05254,E,VT
05255,05255,,VT
05257,05257,,VT
05260,05260,,VT
05261,05261,,VT
05262,05262,,VT
05301,05301,,VT
05302,05301,E,VT
05303,05301,E,VT
05304,05301,E,VT
05340,05340,,VT
05341,05341,,VT
05342,05342,,VT
05343,05343,,VT
05344,05301,E,VT
05345,05345,,VT
05346,05346,,VT
05350,05350,,VT
05351,05345,,VT
05352,05352,,VT
05353,05353,,VT
05354,05354,,VT
05355,05355,,VT
05356,05356,,VT
05357,05301,E,VT
05358,05358,,VT
05359,05359,,VT
05360,05360,,VT
05361,05361,,VT
05362,05362,,VT
05363,05363,,VT
05401,05401,,VT
05402,05401,E,VT
05403,05403,,VT
05404,05404,,VT
05405,05405,B,VT
05406,05401,E,VT
05407,05403,E,VT
05408,05408,,VT
05439,05439,B,VT
05440,05440,,VT
05441,05441,,VT
05442,05442,,VT
05443,05443,,VT
05444,05444,,VT
05445,05445,,VT
05446,05446,,VT
05447,05447,,VT
05448,05448,,VT
05449,05446,E,VT
05450,05450,,VT
05451,05452,E,VT
05452,05452,,VT
05453,05452,E,VT
05454,05454,,VT
05455,05455,,VT
05456,05456,,VT
05457,05457,,VT
05458,05458,,VT
05459,05459,,VT
05460,05488,E,VT
05461,05461,,VT
05462,05462,,VT
05463,05463,,VT
05464,05464,,VT
05465,05465,,VT
05466,05477,E,VT
05468,05468,,VT
05469,05443,E,VT
05470,05471,E,VT
05471,05471,,VT
05472,05472,,VT
05473,05473,,VT
05474,05474,,VT
05476,05476,,VT
05477,05477,,VT
05478,05478,,VT
05479,05478,B,VT
05481,05481,E,VT
05482,05482,,VT
05483,05483,,VT
05485,05485,E,VT
05486,05486,,VT
05487,05487,,VT
05488,05488,,VT
05489,05489,,VT
05490,05489,E,VT
05491,05491,,VT
05492,05492,,VT
05494,05494,,VT
05495,05495,,VT
05501,01810,B,MA
05601,05602,E,VT
05602,05602,,VT
05603,05602,B,VT
05604,05602,B,VT
05609,05602,B,VT
05620,05602,B,VT
05633,05602,B,VT
05640,05640,,VT
05641,05641,,VT
05647,05647,,VT
05648,05648,,VT
05649,05649,,VT
05650,05650,,VT
05651,05651,,VT
05652,05652,,VT
05653,05653,,VT
05654,05654,,VT
05655,05655,,VT
05656,05656,,VT
05657,05657,E,VT
05658,05658,,VT
05660,05660,,VT
05661,05661,,VT
05662,05672,E,VT
05663,05663,,VT
05664,05664,E,VT
05665,05655,E,VT
05666,05651,,VT
05667,05667,,VT
05669,05669,,VT
05670,05641,E,VT
05671,05676,B,VT
05672,05672,,VT
05673,05673,,VT
05674,05674,,VT
05675,05675,,VT
05676,05676,,VT
05677,05677,,VT
05678,05678,E,VT
05679,05679,,VT
05680,05680,,VT
05681,05681,,VT
05682,05682,,VT
05701,05701,,VT
05702,05701,E,VT
05730,05730,,VT
05731,05743,E,VT
05732,05732,,VT
05733,05733,,VT
05734,05734,,VT
05735,05735,,VT
05736,05736,,VT
05737,05737,,VT
05738,05738,,VT
05739,05739,,VT
05740,05740,E,VT
05741,05764,E,VT
05742,05742,,VT
05743,05743,,VT
05744,05744,,VT
05745,05733,E,VT
05746,05772,E,VT
05747,05747,,VT
05748,05748,,VT
05750,05735,E,VT
05751,05751,,VT
05753,05753,,VT
05757,05757,,VT
05758,05758,,VT
05759,05759,,VT
05760,05760,,VT
05761,05761,,VT
05762,05762,,VT
05763,05763,,VT
05764,05764,,VT
05765,05765,,VT
05766,05766,,VT
05767,05767,,VT
05768,05776,E,VT
05769,05769,,VT
05770,05770,,VT
05772,05772,,VT
05773,05773,,VT
05774,05774,,VT
05775,05775,,VT
05776,05776,,VT
05777,05777,,VT
05778,05778,,VT
05819,05819,,VT
05820,05820,,VT
05821,05821,,VT
05822,05822,,VT
05823,05855,E,VT
05824,05824,,VT
05825,05825,E,VT
05826,05826,,VT
05827,05827,,VT
05828,05828,,VT
05829,05829,,VT
05830,05830,,VT
05832,05832,,VT
05833,05833,,VT
05836,05836,,VT
05837,05837,,VT
05838,05819,E,VT
05839,05839,,VT
05840,05858,E,VT
05841,05841,,VT
05842,05842,,VT
05843,05843,,VT
05845,05845,,VT
05846,05846,,VT
05847,05847,,VT
05848,05819,E,VT
05849,05851,E,VT
05850,05850,,VT
05851,05851,,VT
05853,05853,,VT
05855,05855,,VT
05857,05857,,VT
05858,05858,,VT
05859,05859,,VT
05860,05860,,VT
05861,05819,E,VT
05862,05862,,VT
05863,05819,E,VT
05866,05866,,VT
05867,05867,,VT
05868,05868,,VT
05871,05871,,VT
05872,05872,,VT
05873,05873,,VT
05874,05874,,VT
05875,05875,,VT
05901,05901,E,VT
05902,05902,,VT
05903,05903,,VT
05904,05904,,VT
05905,05905,,VT
05906,05906,,VT
05907,05907,,VT
06001,06001,,CT
06002,06002,,CT
06006,06095,B,CT
06010,06010,,CT
06011,06010,E,CT
06013,06013,,CT
06016,06016,,CT
06018,06018,,CT
06019,06019,,CT
06020,06020,E,CT
06021,06021,,CT
06022,06022,E,CT
06023,06023,,CT
06024,06024,,CT
06025,06033,E,CT
06026,06026,,CT
06027,06027,,CT
06028,06074,E,CT
06029,06029,,CT
06030,06032,B,CT
06031,06031,,CT
06032,06032,,CT
06033,06033,,CT
06034,06032,E,CT
06035,06035,,CT
06037,06037,,CT
06039,06039,,CT
06040,06040,,CT
06041,06042,B,CT
06042,06042,,CT
06043,06043,,CT
06045,06042,E,CT
06050,06051,E,CT
06051,06051,,CT
06052,06052,,CT
06053,06053,,CT
06057,06057,,CT
06058,06058,,CT
06059,06059,E,CT
06060,06060,,CT
06061,06061,E,CT
06062,06062,,CT
06063,06063,,CT
06064,06095,E,CT
06065,06065,,CT
06066,06066,,CT
06067,06067,,CT
06068,06068,,CT
06069,06069,,CT
06070,06070,,CT
06071,06071,,CT
06072,06071,E,CT
06073,06073,,CT
06074,06074,,CT
06075,06076,E,CT
06076,06076,,CT
06077,06076,E,CT
06078,06078,,CT
06079,06068,E,CT
06080,06078,B,CT
06081,06081,,CT
06082,06082,,CT
06083,06082,E,CT
06084,06084,,CT
06085,06085,,CT
06088,06088,,CT
06089,06089,,CT
06090,06090,,CT
06091,06091,,CT
06092,06092,,CT
06093,06093,,CT
06094,06098,E,CT
06095,06095,,CT
06096,06096,,CT
06098,06098,,CT
06101,06120,,CT
06102,06114,E,CT
06103,06103,,CT
06104,06120,E,CT
06105,06105,,CT
06106,06106,,CT
06107,06107,,CT
06108,06108,,CT
06109,06109,,CT
06110,06110,,CT
06111,06111,,CT
06112,06112,,CT
06114,06114,,CT
06115,06105,E,CT
06117,06117,,CT
06118,06118,,CT
06119,06119,,CT
06120,06120,,CT
06123,06103,E,CT
06126,06105,E,CT
06127,06107,E,CT
06128,06106,E,CT
06129,06109,E,CT
06131,06111,E,CT
06132,06112,E,CT
06133,06110,E,CT
06134,06114,E,CT
06137,06117,E,CT
06138,06118,E,CT
06140,06120,E,CT
06141,06120,E,CT
06142,06120,E,CT
06143,06120,E,CT
06144,06120,E,CT
06145,06120,E,CT
06146,06120,E,CT
06147,06120,E,CT
06150,06120,B,CT
06151,06120,B,CT
06152,06002,,CT
06153,06032,B,CT
06154,06105,B,CT
06155,06105,B,CT
06156,06105,B,CT
06160,06160,B,CT
06161,06103,B,CT
06167,06110,B,CT
06176,06103,B,CT
06180,06107,B,CT
06183,06103,B,CT
06199,06096,E,CT
06226,06226,,CT
06230,06259,E,CT
06231,06231,,CT
06232,06232,,CT
06233,06241,E,CT
06234,06234,,CT
06235,06235,,CT
06237,06237,,CT
06238,06238,,CT
06239,06239,,CT
06241,06241,,CT
06242,06242,,CT
06243,06243,,CT
06244,06281,E,CT
06245,06255,E,CT
06246,06255,E,CT
06247,06247,,CT
06248,06248,,CT
06249,06249,,CT
06250,06250,,CT
06251,06268,E,CT
06254,06254,,CT
06255,06255,,CT
06256,06256,,CT
06258,06259,E,CT
06259,06259,,CT
06260,06260,,CT
06262,06262,,CT
06263,06263,E,CT
06264,06264,,CT
06265,06279,,CT
06266,06266,,CT
06267,06259,E,CT
06268,06268,,CT
06269,06269,B,CT
06277,06277,,CT
06278,06278,,CT
06279,06279,,CT
06280,06280,,CT
06281,06281,,CT
06282,06282,,CT
06320,06320,,CT
06330,06330,,CT
06331,06331,,CT
06332,06332,E,CT
06333,06333,,CT
06334,06334,,CT
06335,06335,,CT
06336,06336,,CT
06338,06320,E,CT
06339,06339,,CT
06340,06340,,CT
06349,06340,E,CT
06350,06350,E,CT
06351,06351,,CT
06353,06353,,CT
06354,06354,,CT
06355,06355,,CT
06357,06357,,CT
06359,06359,,CT
06360,06360,,CT
06365,06365,,CT
06370,06370,,CT
06371,06371,,CT
06372,06355,E,CT
06373,06373,E,CT
06374,06374,,CT
06375,06375,,CT
06376,06376,E,CT
06377,06377,,CT
06378,06378,,CT
06379,06379,,CT
06380,06380,,CT
06382,06382,,CT
06383,06330,E,CT
06384,06384,,CT
06385,06385,,CT
06387,06387,E,CT
06388,06355,E,CT
06389,06389,,CT
06390,06390,E,NY
06401,06401,,CT
06403,06403,,CT
06404,06470,E,CT
06405,06405,,CT
06408,06410,B,CT
06409,06409,,CT
06410,06410,,CT
06411,06410,B,CT
06412,06412,,CT
06413,06413,,CT
06414,06414,E,CT
06415,06415,,CT
06416,06416,,CT
06417,06417,,CT
06418,06418,,CT
06419,06419,,CT
06420,06420,,CT
06422,06422,,CT
06423,06423,,CT
06424,06424,,CT
06426,06426,,CT
06437,06437,,CT
06438,06438,,CT
06439,06371,E,CT
06440,06470,E,CT
06441,06441,,CT
06442,06442,,CT
06443,06443,,CT
06444,06444,E,CT
06447,06447,,CT
06450,06450,,CT
06451,06451,,CT
06455,06455,,CT
06456,06456,E,CT
06457,06457,,CT
06459,06457,B,CT
06460,06460,,CT
06461,06461,,CT
06467,06467,E,CT
06468,06468,,CT
06469,06469,,CT
06470,06470,,CT
06471,06471,,CT
06472,06472,,CT
06473,06473,,CT
06474,06415,E,CT
06475,06475,,CT
06477,06477,,CT
06478,06478,,CT
06479,06479,,CT
06480,06480,,CT
06481,06481,,CT
06482,06482,,CT
06483,06483,,CT
06484,06484,,CT
06487,06488,E,CT
06488,06488,,CT
06489,06489,,CT
06491,06468,E,CT
06492,06492,,CT
06493,06492,B,CT
06494,06492,B,CT
06495,06492,B,CT
06498,06498,,CT
06501,06510,E,CT
06502,06510,E,CT
06503,06510,E,CT
06504,06510,E,CT
06505,06510,E,CT
06506,06511,E,CT
06507,06510,E,CT
06508,06510,E,CT
06509,06510,E,CT
06510,06510,,CT
06511,06511,,CT
06512,06512,,CT
06513,06513,,CT
06514,06514,,CT
06515,06515,,CT
06516,06516,,CT
06517,06517,,CT
06518,06518,,CT
06519,06519,,CT
06520,06510,E,CT
06521,06510,E,CT
06524,06524,,CT
06525,06525,,CT
06530,06511,E,CT
06531,06511,E,CT
06532,06511,E,CT
06533,06511,E,CT
06534,06511,E,CT
06535,06511,E,CT
06536,06511,E,CT
06537,06516,B,CT
06538,06516,B,CT
06540,06511,B,CT
06601,06604,E,CT
06602,06604,E,CT
06604,06604,,CT
06605,06605,,CT
06606,06606,,CT
06607,06607,,CT
06608,06608,,CT
06610,06610,,CT
06611,06611,,CT
06612,06612,,CT
06614,06614,,CT
06615,06615,,CT
06673,06615,B,CT
06699,06615,B,CT
06701,06702,B,CT
06702,06702,,CT
06703,06704,E,CT
06704,06704,,CT
06705,06705,,CT
06706,06706,,CT
06708,06708,,CT
06710,06710,,CT
06712,06712,,CT
06716,06716,,CT
06720,06702,E,CT
06721,06702,E,CT
06722,06702,E,CT
06723,06702,E,CT
06724,06702,E,CT
06725,06702,E,CT
06726,06702,E,CT
06749,06762,B,CT
06750,06750,,CT
06751,06751,,CT
06752,06752,,CT
06753,06754,E,CT
06754,06754,,CT
06755,06755,,CT
06756,06756,,CT
06757,06757,,CT
06758,06758,,CT
06759,06759,,CT
06762,06762,,CT
06763,06763,,CT
06770,06770,,CT
06776,06776,,CT
06777,06777,,CT
06778,06778,,CT
06779,06779,,CT
06781,06786,E,CT
06782,06782,,CT
06783,06783,,CT
06784,06784,,CT
06785,06785,,CT
06786,06786,,CT
06787,06787,,CT
06790,06790,,CT
06791,06791,,CT
06792,06790,B,CT
06793,06793,,CT
06794,06794,,CT
06795,06795,,CT
06796,06796,,CT
06798,06798,,CT
06801,06801,,CT
06804,06804,,CT
06807,06807,,CT
06810,06810,,CT
06811,06811,,CT
06812,06812,,CT
06813,06810,E,CT
06814,06810,B,CT
06816,06810,B,CT
06817,06810,B,CT
06820,06820,,CT
06824,06824,,CT
06825,06825,,CT
06828,06825,,CT
06829,06883,E,CT
06830,06830,,CT
06831,06831,,CT
06836,06831,E,CT
06838,06880,E,CT
06840,06840,,CT
06850,06850,,CT
06851,06851,,CT
06852,06850,E,CT
06853,06853,,CT
06854,06854,,CT
06855,06855,,CT
06856,06856,E,CT
06857,06854,B,CT
06858,06850,B,CT
06860,06854,B,CT
06870,06870,,CT
06875,06896,E,CT
06876,06896,E,CT
06877,06877,,CT
06878,06878,,CT
06879,06877,B,CT
06880,06880,,CT
06881,06880,E,CT
06883,06883,,CT
06888,06880,B,CT
06889,06880,B,CT
06890,06890,,CT
06896,06896,,CT
06897,06897,,CT
06901,06901,,CT
06902,06902,,CT
06903,06903,,CT
06904,06901,E,CT
06905,06905,,CT
06906,06906,,CT
06907,06907,,CT
06910,06902,,CT
06911,06902,E,CT
06912,06902,E,CT
06913,06902,B,CT
06914,06905,B,CT
06926,06902,B,CT
06927,06902,B,CT
07001,07001,,NJ
07002,07002,,NJ
07003,07003,,NJ
07004,07004,,NJ
07005,07005,,NJ
07006,07006,,NJ
07007,07006,E,NJ
07008,07008,,NJ
07009,07009,,NJ
07010,07010,,NJ
07011,07011,,NJ
07012,07012,,NJ
07013,07013,,NJ
07014,07014,,NJ
07015,07011,E,NJ
07016,07016,,NJ
07017,07017,,NJ
07018,07018,,NJ
07019,07017,E,NJ
07020,07020,,NJ
07021,07021,,NJ
07022,07022,,NJ
07023,07023,,NJ
07024,07024,,NJ
07026,07026,,NJ
07027,07027,,NJ
07028,07028,,NJ
07029,07029,,NJ
07030,07030,,NJ
07031,07031,,NJ
07032,07032,,NJ
07033,07033,,NJ
07034,07034,,NJ
07035,07035,,NJ
07036,07036,,NJ
07039,07039,,NJ
07040,07040,,NJ
07041,07041,,NJ
07042,07042,,NJ
07043,07043,,NJ
07044,07044,,NJ
07045,07045,,NJ
07046,07046,,NJ
07047,07047,,NJ
07050,07050,,NJ
07051,07050,E,NJ
07052,07052,,NJ
07054,07054,,NJ
07055,07055,,NJ
07057,07057,,NJ
07058,07058,,NJ
07059,07059,,NJ
07060,07060,,NJ
07061,07060,E,NJ
07062,07062,,NJ
07063,07063,,NJ
07064,07064,,NJ
07065,07065,,NJ
07066,07066,,NJ
07067,07067,,NJ
07068,07068,,NJ
07069,07069,,NJ
07070,07070,,NJ
07071,07071,,NJ
07072,07072,,NJ
07073,07073,,NJ
07074,07074,,NJ
07075,07075,,NJ
07076,07076,,NJ
07077,07077,,NJ
07078,07078,,NJ
07079,07079,,NJ
07080,07080,,NJ
07081,07081,,NJ
07082,07082,,NJ
07083,07083,,NJ
07086,07086,,NJ
07087,07087,,NJ
07088,07088,,NJ
07090,07090,,NJ
07091,07090,E,NJ
07092,07092,,NJ
07093,07093,,NJ
07094,07094,,NJ
07095,07095,,NJ
07096,07094,E,NJ
07097,07307,B,NJ
07099,07032,B,NJ
07101,07102,E,NJ
07102,07102,,NJ
07103,07103,,NJ
07104,07104,,NJ
07105,07105,,NJ
07106,07106,,NJ
07107,07107,,NJ
07108,07108,,NJ
07109,07109,,NJ
07110,07110,,NJ
07111,07111,,NJ
07112,07112,,NJ
07114,07114,,NJ
07175,07102,B,NJ
07184,07102,B,NJ
07188,07102,B,NJ
07189,07102,B,NJ
07191,07102,B,NJ
07192,07102,B,NJ
07193,07102,B,NJ
07195,07102,B,NJ
07198,07102,B,NJ
07199,07102,B,NJ
07201,07201,,NJ
07202,07202,,NJ
07203,07203,,NJ
07204,07204,,NJ
07205,07205,,NJ
07206,07206,,NJ
07207,07208,E,NJ
07208,07208,,NJ
07302,07302,,NJ
07303,07302,E,NJ
07304,07304,,NJ
07305,07305,,NJ
07306,07306,,NJ
07307,07307,,NJ
07308,07302,E,NJ
07310,07310,,NJ
07311,07311,,NJ
07395,07302,B,NJ
07399,07306,B,NJ
07401,07401,,NJ
07403,07403,,NJ
07405,07405,,NJ
07407,07407,,NJ
07410,07410,,NJ
07416,07416,,NJ
07417,07417,,NJ
07418,07418,,NJ
07419,07419,,NJ
07420,07420,,NJ
07421,07421,,NJ
07422,07422,,NJ
